npz_dir,npz_filename,event_type,datetime,minX,minY,maxX,maxY
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051917_Tornado_1130_569_1172_612.npz,Tornado,2020-05-19T17:00:00,1130,569,1172,612
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Hail+Thunderstorm_Wind+Tornado_1103_597_1157_645.npz,Hail+Thunderstorm_Wind+Tornado,2020-05-23T12:00:00,1103,597,1157,645
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050802_Thunderstorm_Wind_950_295_1023_377.npz,Thunderstorm_Wind,2020-05-08T02:00:00,950,295,1023,377
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051818_Marine_Thunderstorm_Wind_1443_43_1511_108.npz,Marine_Thunderstorm_Wind,2020-05-18T18:00:00,1443,43,1511,108
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051909_Waterspout_1421_35_1465_80.npz,Waterspout,2020-05-19T09:00:00,1421,35,1465,80
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052919_Thunderstorm_Wind_1551_808_1598_875.npz,Thunderstorm_Wind,2020-05-29T19:00:00,1551,808,1598,875
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052214_Thunderstorm_Wind+Tornado_1369_417_1427_474.npz,Thunderstorm_Wind+Tornado,2020-05-22T14:00:00,1369,417,1427,474
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052417_Thunderstorm_Wind_1380_446_1428_491.npz,Thunderstorm_Wind,2020-05-24T17:00:00,1380,446,1428,491
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052807_Hail+Thunderstorm_Wind_1341_405_1394_460.npz,Hail+Thunderstorm_Wind,2020-05-28T07:00:00,1341,405,1394,460
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052911_Thunderstorm_Wind_1383_429_1430_473.npz,Thunderstorm_Wind,2020-05-29T11:00:00,1383,429,1430,473
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052114_Hail+Thunderstorm_Wind+Tornado_741_458_894_564.npz,Hail+Thunderstorm_Wind+Tornado,2020-05-21T14:00:00,741,458,894,564
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052414_Flash_Flood+Thunderstorm_Wind_1293_478_1347_552.npz,Flash_Flood+Thunderstorm_Wind,2020-05-24T14:00:00,1293,478,1347,552
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051816_Flood+Funnel_Cloud_218_513_278_580.npz,Flood+Funnel_Cloud,2020-05-18T16:00:00,218,513,278,580
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051800_Flood_1278_686_1319_729.npz,Flood,2020-05-18T00:00:00,1278,686,1319,729
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020053020_Thunderstorm_Wind_1412_169_1453_211.npz,Thunderstorm_Wind,2020-05-30T20:00:00,1412,169,1453,211
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051613_Flash_Flood+Tornado_972_321_1050_381.npz,Flash_Flood+Tornado,2020-05-16T13:00:00,972,321,1050,381
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051013_Hail+Thunderstorm_Wind_1244_548_1349_646.npz,Hail+Thunderstorm_Wind,2020-05-10T13:00:00,1244,548,1349,646
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052717_Flash_Flood+Flood_1384_412_1433_466.npz,Flash_Flood+Flood,2020-05-27T17:00:00,1384,412,1433,466
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052417_Thunderstorm_Wind_715_524_792_582.npz,Thunderstorm_Wind,2020-05-24T17:00:00,715,524,792,582
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051802_Flood_1129_747_1170_788.npz,Flood,2020-05-18T02:00:00,1129,747,1170,788
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051217_Hail_666_733_706_773.npz,Hail,2020-05-12T17:00:00,666,733,706,773
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051611_Flash_Flood_714_743_755_784.npz,Flash_Flood,2020-05-16T11:00:00,714,743,755,784
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052015_Hail+Thunderstorm_Wind_665_727_721_803.npz,Hail+Thunderstorm_Wind,2020-05-20T15:00:00,665,727,721,803
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052021_Thunderstorm_Wind_824_169_865_210.npz,Thunderstorm_Wind,2020-05-20T21:00:00,824,169,865,210
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052514_Thunderstorm_Wind_1297_453_1340_497.npz,Thunderstorm_Wind,2020-05-25T14:00:00,1297,453,1340,497
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051112_Flash_Flood+Thunderstorm_Wind_456_529_565_672.npz,Flash_Flood+Thunderstorm_Wind,2020-05-11T12:00:00,456,529,565,672
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020020707_Debris_Flow+Flood_378_859_430_908.npz,Debris_Flow+Flood,2020-02-07T07:00:00,378,859,430,908
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051518_Hail+Thunderstorm_Wind_1548_736_1632_809.npz,Hail+Thunderstorm_Wind,2020-05-15T18:00:00,1548,736,1632,809
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052015_Hail_752_241_799_321.npz,Hail,2020-05-20T15:00:00,752,241,799,321
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052117_Hail_774_289_819_333.npz,Hail,2020-05-21T17:00:00,774,289,819,333
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050803_Thunderstorm_Wind_980_365_1030_409.npz,Thunderstorm_Wind,2020-05-08T03:00:00,980,365,1030,409
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052516_Flash_Flood+Hail+Thunderstorm_Wind_1081_565_1178_651.npz,Flash_Flood+Hail+Thunderstorm_Wind,2020-05-25T16:00:00,1081,565,1178,651
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052416_Marine_Thunderstorm_Wind+Waterspout_1429_39_1511_108.npz,Marine_Thunderstorm_Wind+Waterspout,2020-05-24T16:00:00,1429,39,1511,108
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052820_Thunderstorm_Wind_1356_416_1397_457.npz,Thunderstorm_Wind,2020-05-28T20:00:00,1356,416,1397,457
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052006_Flash_Flood+Flood_1329_399_1377_450.npz,Flash_Flood+Flood,2020-05-20T06:00:00,1329,399,1377,450
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050720_Hail_812_460_855_503.npz,Hail,2020-05-07T20:00:00,812,460,855,503
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050100_Flood_1133_673_1178_725.npz,Flood,2020-05-01T00:00:00,1133,673,1178,725
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051118_Funnel_Cloud+Hail+Thunderstorm_Wind_715_322_807_417.npz,Funnel_Cloud+Hail+Thunderstorm_Wind,2020-05-11T18:00:00,715,322,807,417
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050803_Thunderstorm_Wind_976_306_1039_387.npz,Thunderstorm_Wind,2020-05-08T03:00:00,976,306,1039,387
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052911_Flash_Flood+Flood+Hail+Thunderstorm_Wind_1366_380_1443_475.npz,Flash_Flood+Flood+Hail+Thunderstorm_Wind,2020-05-29T11:00:00,1366,380,1443,475
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051421_Thunderstorm_Wind_1078_602_1138_649.npz,Thunderstorm_Wind,2020-05-14T21:00:00,1078,602,1138,649
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051614_Flash_Flood+Hail_1082_555_1140_610.npz,Flash_Flood+Hail,2020-05-16T14:00:00,1082,555,1140,610
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050314_Hail+Thunderstorm_Wind_748_587_821_658.npz,Hail+Thunderstorm_Wind,2020-05-03T14:00:00,748,587,821,658
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052810_Flood_1127_742_1169_785.npz,Flood,2020-05-28T10:00:00,1127,742,1169,785
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052913_Thunderstorm_Wind_1439_600_1480_641.npz,Thunderstorm_Wind,2020-05-29T13:00:00,1439,600,1480,641
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052015_Hail+Thunderstorm_Wind_679_701_743_754.npz,Hail+Thunderstorm_Wind,2020-05-20T15:00:00,679,701,743,754
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052407_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_780_145_937_248.npz,Flash_Flood+Hail+Thunderstorm_Wind+Tornado,2020-05-24T07:00:00,780,145,937,248
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051517_Thunderstorm_Wind_1533_732_1576_792.npz,Thunderstorm_Wind,2020-05-15T17:00:00,1533,732,1576,792
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020020910_Thunderstorm_Wind_1233_228_1274_269.npz,Thunderstorm_Wind,2020-02-09T10:00:00,1233,228,1274,269
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020020603_Thunderstorm_Wind_1185_280_1225_320.npz,Thunderstorm_Wind,2020-02-06T03:00:00,1185,280,1225,320
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020020609_Marine_Thunderstorm_Wind_1230_227_1273_271.npz,Marine_Thunderstorm_Wind,2020-02-06T09:00:00,1230,227,1273,271
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020022621_Thunderstorm_Wind_1439_559_1480_613.npz,Thunderstorm_Wind,2020-02-26T21:00:00,1439,559,1480,613
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020020517_Flash_Flood+Flood+Thunderstorm_Wind+Tornado_1166_393_1289_499.npz,Flash_Flood+Flood+Thunderstorm_Wind+Tornado,2020-02-05T17:00:00,1166,393,1289,499
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020020707_Thunderstorm_Wind+Tornado_1450_579_1501_637.npz,Thunderstorm_Wind+Tornado,2020-02-07T07:00:00,1450,579,1501,637
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052010_Hail+Thunderstorm_Wind+Tornado_1418_340_1467_392.npz,Hail+Thunderstorm_Wind+Tornado,2020-05-20T10:00:00,1418,340,1467,392
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051413_Flash_Flood+Thunderstorm_Wind+Tornado_988_195_1039_244.npz,Flash_Flood+Thunderstorm_Wind+Tornado,2020-05-14T13:00:00,988,195,1039,244
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050319_Thunderstorm_Wind_790_270_832_312.npz,Thunderstorm_Wind,2020-05-03T19:00:00,790,270,832,312
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052118_Hail+Thunderstorm_Wind_781_244_863_352.npz,Hail+Thunderstorm_Wind,2020-05-21T18:00:00,781,244,863,352
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052817_Hail_659_216_701_257.npz,Hail,2020-05-28T17:00:00,659,216,701,257
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052413_Hail+Thunderstorm_Wind_699_196_812_354.npz,Hail+Thunderstorm_Wind,2020-05-24T13:00:00,699,196,812,354
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Funnel_Cloud+Hail+Thunderstorm_Wind_680_210_806_354.npz,Funnel_Cloud+Hail+Thunderstorm_Wind,2020-05-23T12:00:00,680,210,806,354
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051305_Flood+Hail+Heavy_Rain_885_454_957_547.npz,Flood+Hail+Heavy_Rain,2020-05-13T05:00:00,885,454,957,547
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051518_Hail+Thunderstorm_Wind_766_148_908_244.npz,Hail+Thunderstorm_Wind,2020-05-15T18:00:00,766,148,908,244
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052614_Thunderstorm_Wind_1248_616_1289_689.npz,Thunderstorm_Wind,2020-05-26T14:00:00,1248,616,1289,689
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020053115_Waterspout_1417_33_1464_83.npz,Waterspout,2020-05-31T15:00:00,1417,33,1464,83
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052317_Tornado_749_543_798_591.npz,Tornado,2020-05-23T17:00:00,749,543,798,591
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052612_Funnel_Cloud+Thunderstorm_Wind+Tornado_956_622_1034_721.npz,Funnel_Cloud+Thunderstorm_Wind+Tornado,2020-05-26T12:00:00,956,622,1034,721
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051317_Hail+Thunderstorm_Wind_801_367_919_452.npz,Hail+Thunderstorm_Wind,2020-05-13T17:00:00,801,367,919,452
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052717_Flash_Flood+Flood_1382_430_1428_479.npz,Flash_Flood+Flood,2020-05-27T17:00:00,1382,430,1428,479
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051314_Hail+Thunderstorm_Wind_727_309_842_410.npz,Hail+Thunderstorm_Wind,2020-05-13T14:00:00,727,309,842,410
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050315_Marine_Thunderstorm_Wind_1140_674_1183_759.npz,Marine_Thunderstorm_Wind,2020-05-03T15:00:00,1140,674,1183,759
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051617_Flood_1083_558_1135_604.npz,Flood,2020-05-16T17:00:00,1083,558,1135,604
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050716_Hail_788_366_838_415.npz,Hail,2020-05-07T16:00:00,788,366,838,415
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052500_Flash_Flood+Flood+Funnel_Cloud+Tornado_1459_79_1508_141.npz,Flash_Flood+Flood+Funnel_Cloud+Tornado,2020-05-25T00:00:00,1459,79,1508,141
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052506_Marine_Thunderstorm_Wind_1464_73_1547_190.npz,Marine_Thunderstorm_Wind,2020-05-25T06:00:00,1464,73,1547,190
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051520_Flash_Flood+Thunderstorm_Wind+Tornado_845_274_974_350.npz,Flash_Flood+Thunderstorm_Wind+Tornado,2020-05-15T20:00:00,845,274,974,350
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052016_Hail+Thunderstorm_Wind_700_705_752_773.npz,Hail+Thunderstorm_Wind,2020-05-20T16:00:00,700,705,752,773
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Hail_698_722_742_766.npz,Hail,2020-05-23T12:00:00,698,722,742,766
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Hail_721_724_777_782.npz,Hail,2020-05-23T12:00:00,721,724,777,782
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Hail_723_713_772_761.npz,Hail,2020-05-23T12:00:00,723,713,772,761
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020020707_Thunderstorm_Wind+Tornado_1456_564_1516_661.npz,Thunderstorm_Wind+Tornado,2020-02-07T07:00:00,1456,564,1516,661
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052713_Hail+Thunderstorm_Wind_799_212_881_328.npz,Hail+Thunderstorm_Wind,2020-05-27T13:00:00,799,212,881,328
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052015_Hail+Thunderstorm_Wind_766_244_823_299.npz,Hail+Thunderstorm_Wind,2020-05-20T15:00:00,766,244,823,299
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051321_Thunderstorm_Wind_792_248_836_291.npz,Thunderstorm_Wind,2020-05-13T21:00:00,792,248,836,291
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052815_Flood_947_489_987_529.npz,Flood,2020-05-28T15:00:00,947,489,987,529
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050711_Hail+Thunderstorm_Wind_857_457_949_559.npz,Hail+Thunderstorm_Wind,2020-05-07T11:00:00,857,457,949,559
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052707_Flash_Flood+Hail+Thunderstorm_Wind_1006_389_1109_453.npz,Flash_Flood+Hail+Thunderstorm_Wind,2020-05-27T07:00:00,1006,389,1109,453
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020053016_Thunderstorm_Wind_351_716_483_830.npz,Thunderstorm_Wind,2020-05-30T16:00:00,351,716,483,830
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052616_Thunderstorm_Wind_1213_657_1277_705.npz,Thunderstorm_Wind,2020-05-26T16:00:00,1213,657,1277,705
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052103_Hail_781_608_827_653.npz,Hail,2020-05-21T03:00:00,781,608,827,653
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050503_Hail+Thunderstorm_Wind+Tornado_1357_394_1444_462.npz,Hail+Thunderstorm_Wind+Tornado,2020-05-05T03:00:00,1357,394,1444,462
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051115_Thunderstorm_Wind_582_300_659_370.npz,Thunderstorm_Wind,2020-05-11T15:00:00,582,300,659,370
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051422_Hail_692_469_757_532.npz,Hail,2020-05-14T22:00:00,692,469,757,532
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051714_Hail_661_463_719_537.npz,Hail,2020-05-17T14:00:00,661,463,719,537
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051419_Hail_811_421_892_475.npz,Hail,2020-05-14T19:00:00,811,421,892,475
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Thunderstorm_Wind_1061_279_1118_330.npz,Thunderstorm_Wind,2020-05-23T12:00:00,1061,279,1118,330
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052612_Thunderstorm_Wind_1088_666_1138_736.npz,Thunderstorm_Wind,2020-05-26T12:00:00,1088,666,1138,736
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051712_Flood_1133_671_1182_764.npz,Flood,2020-05-17T12:00:00,1133,671,1182,764
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050804_Thunderstorm_Wind_996_276_1090_351.npz,Thunderstorm_Wind,2020-05-08T04:00:00,996,276,1090,351
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051807_Marine_Thunderstorm_Wind_1367_141_1421_203.npz,Marine_Thunderstorm_Wind,2020-05-18T07:00:00,1367,141,1421,203
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051602_Flood+Thunderstorm_Wind_1454_95_1507_148.npz,Flood+Thunderstorm_Wind,2020-05-16T02:00:00,1454,95,1507,148
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051509_Flood+Heavy_Rain_1461_77_1505_143.npz,Flood+Heavy_Rain,2020-05-15T09:00:00,1461,77,1505,143
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052618_Hail_974_285_1020_365.npz,Hail,2020-05-26T18:00:00,974,285,1020,365
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052015_Hail+Thunderstorm_Wind_600_632_790_863.npz,Hail+Thunderstorm_Wind,2020-05-20T15:00:00,600,632,790,863
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051516_Flash_Flood+Flood_1309_649_1365_706.npz,Flash_Flood+Flood,2020-05-15T16:00:00,1309,649,1365,706
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051114_Hail_1501_742_1542_783.npz,Hail,2020-05-11T14:00:00,1501,742,1542,783
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051816_Marine_Thunderstorm_Wind_1405_60_1484_150.npz,Marine_Thunderstorm_Wind,2020-05-18T16:00:00,1405,60,1484,150
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052105_Flood+Thunderstorm_Wind_807_88_859_141.npz,Flood+Thunderstorm_Wind,2020-05-21T05:00:00,807,88,859,141
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052111_Lightning_1472_410_1512_450.npz,Lightning,2020-05-21T11:00:00,1472,410,1512,450
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050418_Hail+Thunderstorm_Wind_1318_387_1417_467.npz,Hail+Thunderstorm_Wind,2020-05-04T18:00:00,1318,387,1417,467
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052416_Flash_Flood+Hail+Heavy_Rain+Thunderstorm_Wind_840_503_921_569.npz,Flash_Flood+Hail+Heavy_Rain+Thunderstorm_Wind,2020-05-24T16:00:00,840,503,921,569
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Hail_704_726_745_767.npz,Hail,2020-05-23T12:00:00,704,726,745,767
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Hail_736_715_784_762.npz,Hail,2020-05-23T12:00:00,736,715,784,762
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052313_Hail_721_723_765_767.npz,Hail,2020-05-23T13:00:00,721,723,765,767
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052313_Flash_Flood+Hail_753_706_816_776.npz,Flash_Flood+Hail,2020-05-23T13:00:00,753,706,816,776
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052606_Hail_789_166_942_250.npz,Hail,2020-05-26T06:00:00,789,166,942,250
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051421_Flash_Flood+Flood+Hail+Heavy_Rain+Thunderstorm_Wind_875_456_987_546.npz,Flash_Flood+Flood+Hail+Heavy_Rain+Thunderstorm_Wind,2020-05-14T21:00:00,875,456,987,546
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052206_Flood+Heavy_Rain_874_476_980_540.npz,Flood+Heavy_Rain,2020-05-22T06:00:00,874,476,980,540
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020020507_Flood+Heavy_Rain_1351_506_1419_577.npz,Flood+Heavy_Rain,2020-02-05T07:00:00,1351,506,1419,577
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052418_Flash_Flood_1265_548_1308_591.npz,Flash_Flood,2020-05-24T18:00:00,1265,548,1308,591
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052519_Flood+Hail_754_153_913_232.npz,Flood+Hail,2020-05-25T19:00:00,754,153,913,232
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050408_Hail+Thunderstorm_Wind_948_494_1001_574.npz,Hail+Thunderstorm_Wind,2020-05-04T08:00:00,948,494,1001,574
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052314_Thunderstorm_Wind_1090_222_1130_262.npz,Thunderstorm_Wind,2020-05-23T14:00:00,1090,222,1130,262
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020050520_Hail+Thunderstorm_Wind+Tornado_1008_196_1099_279.npz,Hail+Thunderstorm_Wind+Tornado,2020-05-05T20:00:00,1008,196,1099,279
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051520_Thunderstorm_Wind_1014_316_1057_359.npz,Thunderstorm_Wind,2020-05-15T20:00:00,1014,316,1057,359
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020051613_Flash_Flood+Funnel_Cloud+Tornado_960_328_1015_382.npz,Flash_Flood+Funnel_Cloud+Tornado,2020-05-16T13:00:00,960,328,1015,382
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052114_Hail+Tornado_733_486_786_538.npz,Hail+Tornado,2020-05-21T14:00:00,733,486,786,538
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020052312_Hail+Thunderstorm_Wind_1085_261_1202_386.npz,Hail+Thunderstorm_Wind,2020-05-23T12:00:00,1085,261,1202,386
