npz_dir,npz_filename,event_type,datetime,minX,minY,maxX,maxY,lat_min,lat_max,lon_min,lon_max,date,hrx_path,stem,prithvi_path,has_hrx,has_prithvi,split
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040510_Flood+Hail_159_548_218_617.npz,Flood+Hail,2020-04-05T10:00:00,159,548,218,617,36.27500534057617,38.45508575439453,236.8140563964844,239.31887817382807,2020-04-05 10:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040510_Flood+Hail_159_548_218_617.npz,2020040510_Flood+Hail_159_548_218_617,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040510_Flood+Hail_159_548_218_617_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041307_Funnel_Cloud+Thunderstorm_Wind+Tornado_1466_428_1576_533.npz,Funnel_Cloud+Thunderstorm_Wind+Tornado,2020-04-13T07:00:00,1466,428,1576,533,33.58702087402344,36.97126388549805,281.0709533691406,285.34210205078125,2020-04-13 07:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041307_Funnel_Cloud+Thunderstorm_Wind+Tornado_1466_428_1576_533.npz,2020041307_Funnel_Cloud+Thunderstorm_Wind+Tornado_1466_428_1576_533,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041307_Funnel_Cloud+Thunderstorm_Wind+Tornado_1466_428_1576_533_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042915_Flood_1103_822_1149_869.npz,Flood,2020-04-29T15:00:00,1103,822,1149,869,46.02922058105469,47.36626052856445,270.3730163574219,272.28778076171875,2020-04-29 15:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042915_Flood_1103_822_1149_869.npz,2020042915_Flood_1103_822_1149_869,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042915_Flood_1103_822_1149_869_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042417_Funnel_Cloud+Hail+Thunderstorm_Wind_949_275_1028_366.npz,Funnel_Cloud+Hail+Thunderstorm_Wind,2020-04-24T17:00:00,949,275,1028,366,31.585777282714844,34.0652961730957,264.0682373046875,266.6485595703125,2020-04-24 17:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042417_Funnel_Cloud+Hail+Thunderstorm_Wind_949_275_1028_366.npz,2020042417_Funnel_Cloud+Hail+Thunderstorm_Wind_949_275_1028_366,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042417_Funnel_Cloud+Hail+Thunderstorm_Wind_949_275_1028_366_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040717_Hail_1184_667_1266_773.npz,Hail,2020-04-07T17:00:00,1184,667,1266,773,41.50960922241211,44.59193801879883,272.8101806640625,276.26953125,2020-04-07 17:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040717_Hail_1184_667_1266_773.npz,2020040717_Hail_1184_667_1266_773,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040717_Hail_1184_667_1266_773_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042512_Flood+Hail+Tornado_1156_502_1211_549.npz,Flood+Hail+Tornado,2020-04-25T12:00:00,1156,502,1211,549,37.28728866577149,38.67499542236328,271.2382202148437,273.2424011230469,2020-04-25 12:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042512_Flood+Hail+Tornado_1156_502_1211_549.npz,2020042512_Flood+Hail+Tornado_1156_502_1211_549,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042512_Flood+Hail+Tornado_1156_502_1211_549_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042821_Thunderstorm_Wind_1075_443_1129_506.npz,Thunderstorm_Wind,2020-04-28T21:00:00,1075,443,1129,506,35.92210006713867,37.69515228271485,268.3639221191406,270.29901123046875,2020-04-28 21:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042821_Thunderstorm_Wind_1075_443_1129_506.npz,2020042821_Thunderstorm_Wind_1075_443_1129_506,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042821_Thunderstorm_Wind_1075_443_1129_506_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042913_Thunderstorm_Wind_1138_471_1179_512.npz,Thunderstorm_Wind,2020-04-29T13:00:00,1138,471,1179,512,36.54943084716797,37.72597885131836,270.53717041015625,272.01318359375,2020-04-29 13:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042913_Thunderstorm_Wind_1138_471_1179_512.npz,2020042913_Thunderstorm_Wind_1138_471_1179_512,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042913_Thunderstorm_Wind_1138_471_1179_512_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041514_Marine_Thunderstorm_Wind_1433_158_1479_237.npz,Marine_Thunderstorm_Wind,2020-04-15T14:00:00,1433,158,1479,237,27.08860206604004,29.34355735778809,278.49383544921875,280.2563171386719,2020-04-15 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041514_Marine_Thunderstorm_Wind_1433_158_1479_237.npz,2020041514_Marine_Thunderstorm_Wind_1433_158_1479_237,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041514_Marine_Thunderstorm_Wind_1433_158_1479_237_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042808_Hail+Thunderstorm_Wind+Tornado_972_305_1066_394.npz,Hail+Thunderstorm_Wind+Tornado,2020-04-28T08:00:00,972,305,1066,394,32.33762741088867,34.8051872253418,264.8156433105469,267.93292236328125,2020-04-28 08:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042808_Hail+Thunderstorm_Wind+Tornado_972_305_1066_394.npz,2020042808_Hail+Thunderstorm_Wind+Tornado_972_305_1066_394,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042808_Hail+Thunderstorm_Wind+Tornado_972_305_1066_394_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020010206_Flash_Flood+Flood+Thunderstorm_Wind_1071_251_1205_386.npz,Flash_Flood+Flood+Thunderstorm_Wind,2020-01-02T06:00:00,1071,251,1205,386,30.5976505279541,34.47418975830078,267.8584899902344,272.431396484375,2020-01-02 06:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020010206_Flash_Flood+Flood+Thunderstorm_Wind_1071_251_1205_386.npz,2020010206_Flash_Flood+Flood+Thunderstorm_Wind_1071_251_1205_386,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020010206_Flash_Flood+Flood+Thunderstorm_Wind_1071_251_1205_386_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042420_Hail+Thunderstorm_Wind_981_326_1091_428.npz,Hail+Thunderstorm_Wind,2020-04-24T20:00:00,981,326,1091,428,32.8587532043457,35.71393585205078,265.12066650390625,268.8260498046875,2020-04-24 20:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042420_Hail+Thunderstorm_Wind_981_326_1091_428.npz,2020042420_Hail+Thunderstorm_Wind_981_326_1091_428,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042420_Hail+Thunderstorm_Wind_981_326_1091_428_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040100_Flood_1159_502_1215_567.npz,Flood,2020-04-01T00:00:00,1159,502,1215,567,37.27485656738281,39.15041732788086,271.33966064453125,273.4530334472656,2020-04-01 00:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040100_Flood_1159_502_1215_567.npz,2020040100_Flood_1159_502_1215_567,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040100_Flood_1159_502_1215_567_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040100_Flood_1116_468_1203_562.npz,Flood,2020-04-01T00:00:00,1116,468,1203,562,36.40044403076172,39.12055587768555,269.7920837402344,273.0194702148437,2020-04-01 00:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040100_Flood_1116_468_1203_562.npz,2020040100_Flood_1116_468_1203_562,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040100_Flood_1116_468_1203_562_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042015_Hail_969_438_1095_523.npz,Hail,2020-04-20T15:00:00,969,438,1095,523,35.8578987121582,38.28383255004883,264.82720947265625,269.1866149902344,2020-04-20 15:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042015_Hail_969_438_1095_523.npz,2020042015_Hail_969_438_1095_523,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042015_Hail_969_438_1095_523_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042506_Flood_983_446_1070_547.npz,Flood,2020-04-25T06:00:00,983,446,1070,547,36.11751556396485,38.92016220092773,265.3016357421875,268.3836669921875,2020-04-25 06:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042506_Flood_983_446_1070_547.npz,2020042506_Flood_983_446_1070_547,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042506_Flood_983_446_1070_547_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042814_Hail+Thunderstorm_Wind_894_454_990_513.npz,Hail+Thunderstorm_Wind,2020-04-28T14:00:00,894,454,990,513,36.43465042114258,38.038612365722656,262.3227844238281,265.5757141113281,2020-04-28 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042814_Hail+Thunderstorm_Wind_894_454_990_513.npz,2020042814_Hail+Thunderstorm_Wind_894_454_990_513,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042814_Hail+Thunderstorm_Wind_894_454_990_513_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041302_Thunderstorm_Wind+Tornado_1318_380_1421_469.npz,Thunderstorm_Wind+Tornado,2020-04-13T02:00:00,1318,380,1421,469,33.197750091552734,35.990943908691406,276.0751647949219,279.8443603515625,2020-04-13 02:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041302_Thunderstorm_Wind+Tornado_1318_380_1421_469.npz,2020041302_Thunderstorm_Wind+Tornado_1318_380_1421_469,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041302_Thunderstorm_Wind+Tornado_1318_380_1421_469_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041117_Flash_Flood+Hail_900_515_977_588.npz,Flash_Flood+Hail,2020-04-11T17:00:00,900,515,977,588,38.08988952636719,40.06181335449219,262.5283508300781,265.20635986328125,2020-04-11 17:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041117_Flash_Flood+Hail_900_515_977_588.npz,2020041117_Flash_Flood+Hail_900_515_977_588,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041117_Flash_Flood+Hail_900_515_977_588_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040722_Hail+Thunderstorm_Wind+Tornado_1358_604_1427_716.npz,Hail+Thunderstorm_Wind+Tornado,2020-04-07T22:00:00,1358,604,1427,716,39.09246826171875,42.37863159179688,278.6070556640625,281.7352905273437,2020-04-07 22:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040722_Hail+Thunderstorm_Wind+Tornado_1358_604_1427_716.npz,2020040722_Hail+Thunderstorm_Wind+Tornado_1358_604_1427_716,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040722_Hail+Thunderstorm_Wind+Tornado_1358_604_1427_716_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040716_Hail+Thunderstorm_Wind+Tornado_1331_591_1393_682.npz,Hail+Thunderstorm_Wind+Tornado,2020-04-07T16:00:00,1331,591,1393,682,38.92470932006836,41.604740142822266,277.6025390625,280.2890930175781,2020-04-07 16:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040716_Hail+Thunderstorm_Wind+Tornado_1331_591_1393_682.npz,2020040716_Hail+Thunderstorm_Wind+Tornado_1331_591_1393_682,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040716_Hail+Thunderstorm_Wind+Tornado_1331_591_1393_682_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041211_Flash_Flood+Flood+Lightning+Thunderstorm_Wind+Tornado_1169_352_1285_442.npz,Flash_Flood+Flood+Lightning+Thunderstorm_Wind+Tornado,2020-04-12T11:00:00,1169,352,1285,442,33.03169631958008,35.76890182495117,271.19708251953125,275.2598876953125,2020-04-12 11:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041211_Flash_Flood+Flood+Lightning+Thunderstorm_Wind+Tornado_1169_352_1285_442.npz,2020041211_Flash_Flood+Flood+Lightning+Thunderstorm_Wind+Tornado_1169_352_1285_442,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041211_Flash_Flood+Flood+Lightning+Thunderstorm_Wind+Tornado_1169_352_1285_442_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020030222_Thunderstorm_Wind_1103_447_1143_487.npz,Thunderstorm_Wind,2020-03-02T22:00:00,1103,447,1143,487,35.99732208251953,37.13101577758789,269.3044128417969,270.7160339355469,2020-03-02 22:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020030222_Thunderstorm_Wind_1103_447_1143_487.npz,2020030222_Thunderstorm_Wind_1103_447_1143_487,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020030222_Thunderstorm_Wind_1103_447_1143_487_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041919_Thunderstorm_Wind+Tornado_1145_250_1198_297.npz,Thunderstorm_Wind+Tornado,2020-04-19T19:00:00,1145,250,1198,297,30.5900821685791,31.94495010375977,270.15460205078125,271.9096069335937,2020-04-19 19:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041919_Thunderstorm_Wind+Tornado_1145_250_1198_297.npz,2020041919_Thunderstorm_Wind+Tornado_1145_250_1198_297,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041919_Thunderstorm_Wind+Tornado_1145_250_1198_297_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041303_Thunderstorm_Wind+Tornado_1396_417_1504_535.npz,Thunderstorm_Wind+Tornado,2020-04-13T03:00:00,1396,417,1504,535,33.73350524902344,37.39348220825195,278.765380859375,283.007568359375,2020-04-13 03:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041303_Thunderstorm_Wind+Tornado_1396_417_1504_535.npz,2020041303_Thunderstorm_Wind+Tornado_1396_417_1504_535,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041303_Thunderstorm_Wind+Tornado_1396_417_1504_535_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042414_Hail+Thunderstorm_Wind_1435_477_1542_622.npz,Hail+Thunderstorm_Wind,2020-04-24T14:00:00,1435,477,1542,622,35.08253479003906,39.49282836914063,280.38916015625,284.95770263671875,2020-04-24 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042414_Hail+Thunderstorm_Wind_1435_477_1542_622.npz,2020042414_Hail+Thunderstorm_Wind_1435_477_1542_622,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042414_Hail+Thunderstorm_Wind_1435_477_1542_622_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020062115_Thunderstorm_Wind_1261_410_1351_513.npz,Thunderstorm_Wind,2020-06-21T15:00:00,1261,410,1351,513,34.31378555297852,37.384395599365234,274.37420654296875,277.7998352050781,2020-06-21 15:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020062115_Thunderstorm_Wind_1261_410_1351_513.npz,2020062115_Thunderstorm_Wind_1261_410_1351_513,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020062115_Thunderstorm_Wind_1261_410_1351_513_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041205_Flash_Flood+Hail+Lightning+Thunderstorm_Wind+Tornado_942_264_1025_374.npz,Flash_Flood+Hail+Lightning+Thunderstorm_Wind+Tornado,2020-04-12T05:00:00,942,264,1025,374,31.2949275970459,34.28357696533203,263.8428955078125,266.5627746582031,2020-04-12 05:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041205_Flash_Flood+Hail+Lightning+Thunderstorm_Wind+Tornado_942_264_1025_374.npz,2020041205_Flash_Flood+Hail+Lightning+Thunderstorm_Wind+Tornado_942_264_1025_374,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041205_Flash_Flood+Hail+Lightning+Thunderstorm_Wind+Tornado_942_264_1025_374_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041909_Hail+Thunderstorm_Wind_938_242_1033_370.npz,Hail+Thunderstorm_Wind,2020-04-19T09:00:00,938,242,1033,370,30.697528839111328,34.177520751953125,263.7084350585937,266.8166809082031,2020-04-19 09:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041909_Hail+Thunderstorm_Wind_938_242_1033_370.npz,2020041909_Hail+Thunderstorm_Wind_938_242_1033_370,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041909_Hail+Thunderstorm_Wind_938_242_1033_370_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042201_Hail+Thunderstorm_Wind_980_314_1069_386.npz,Hail+Thunderstorm_Wind,2020-04-22T01:00:00,980,314,1069,386,32.57406234741211,34.58401870727539,265.077880859375,268.0152893066406,2020-04-22 01:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042201_Hail+Thunderstorm_Wind_980_314_1069_386.npz,2020042201_Hail+Thunderstorm_Wind_980_314_1069_386,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042201_Hail+Thunderstorm_Wind_980_314_1069_386_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042809_Hail+Thunderstorm_Wind_995_261_1087_351.npz,Hail+Thunderstorm_Wind,2020-04-28T09:00:00,995,261,1087,351,31.12680435180664,33.630374908447266,265.5009155273437,268.52691650390625,2020-04-28 09:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042809_Hail+Thunderstorm_Wind_995_261_1087_351.npz,2020042809_Hail+Thunderstorm_Wind_995_261_1087_351,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042809_Hail+Thunderstorm_Wind_995_261_1087_351_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020041214_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_1169_276_1301_422.npz,Flash_Flood+Hail+Thunderstorm_Wind+Tornado,2020-04-12T14:00:00,1169,276,1301,422,30.95501708984375,35.232601165771484,270.97222900390625,275.6889038085937,2020-04-12 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020041214_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_1169_276_1301_422.npz,2020041214_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_1169_276_1301_422,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020041214_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_1169_276_1301_422_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040816_Hail+Thunderstorm_Wind_990_321_1116_479.npz,Hail+Thunderstorm_Wind,2020-04-08T16:00:00,990,321,1116,479,32.677513122558594,37.08059310913086,265.4036865234375,269.78515625,2020-04-08 16:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040816_Hail+Thunderstorm_Wind_990_321_1116_479.npz,2020040816_Hail+Thunderstorm_Wind_990_321_1116_479,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040816_Hail+Thunderstorm_Wind_990_321_1116_479_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042819_Hail+Thunderstorm_Wind_974_338_1109_467.npz,Hail+Thunderstorm_Wind,2020-04-28T19:00:00,974,338,1109,467,33.14664840698242,36.77022171020508,264.9066162109375,269.5189819335937,2020-04-28 19:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042819_Hail+Thunderstorm_Wind_974_338_1109_467.npz,2020042819_Hail+Thunderstorm_Wind_974_338_1109_467,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042819_Hail+Thunderstorm_Wind_974_338_1109_467_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042816_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_913_358_1002_493.npz,Flash_Flood+Hail+Thunderstorm_Wind+Tornado,2020-04-28T16:00:00,913,358,1002,493,33.839744567871094,37.49813461303711,262.94793701171875,265.96051025390625,2020-04-28 16:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042816_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_913_358_1002_493.npz,2020042816_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_913_358_1002_493,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042816_Flash_Flood+Hail+Thunderstorm_Wind+Tornado_913_358_1002_493_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020061016_Marine_Thunderstorm_Wind_1268_641_1405_738.npz,Marine_Thunderstorm_Wind,2020-06-10T16:00:00,1268,641,1405,738,40.18753433227539,43.36167526245117,275.6798400878906,281.1142883300781,2020-06-10 16:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020061016_Marine_Thunderstorm_Wind_1268_641_1405_738.npz,2020061016_Marine_Thunderstorm_Wind_1268_641_1405_738,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020061016_Marine_Thunderstorm_Wind_1268_641_1405_738_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042118_Hail+Thunderstorm_Wind+Tornado_796_348_956_472.npz,Hail+Thunderstorm_Wind+Tornado,2020-04-21T18:00:00,796,348,956,472,33.56975173950195,36.93267822265625,259.020751953125,264.3832397460937,2020-04-21 18:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042118_Hail+Thunderstorm_Wind+Tornado_796_348_956_472.npz,2020042118_Hail+Thunderstorm_Wind+Tornado_796_348_956_472,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042118_Hail+Thunderstorm_Wind+Tornado_796_348_956_472_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040714_Hail_1074_664_1179_746.npz,Hail,2020-04-07T14:00:00,1074,664,1179,746,41.72519302368164,44.14748764038086,268.8374328613281,272.91290283203125,2020-04-07 14:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040714_Hail_1074_664_1179_746.npz,2020040714_Hail_1074_664_1179_746,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040714_Hail_1074_664_1179_746_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020042015_Thunderstorm_Wind_1134_674_1181_760.npz,Thunderstorm_Wind,2020-04-20T15:00:00,1134,674,1181,760,41.98695755004883,44.387577056884766,271.0350952148437,273.0466003417969,2020-04-20 15:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020042015_Thunderstorm_Wind_1134_674_1181_760.npz,2020042015_Thunderstorm_Wind_1134_674_1181_760,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020042015_Thunderstorm_Wind_1134_674_1181_760_prithvi.npz,True,True,train
/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630,2020040419_Flash_Flood+Heavy_Rain_0_437_20_508.npz,Flash_Flood+Heavy_Rain,2020-04-04T19:00:00,0,437,20,508,32.17854309082031,34.124507904052734,232.829833984375,234.10617065429688,2020-04-04 19:00:00,/mnt/hum01-home01/ambs/j22132gk/scratch/hr_extreme_data/20200101_20200630/2020040419_Flash_Flood+Heavy_Rain_0_437_20_508.npz,2020040419_Flash_Flood+Heavy_Rain_0_437_20_508,/mnt/hum01-home01/ambs/j22132gk/scratch/prithvi_features/train/2020040419_Flash_Flood+Heavy_Rain_0_437_20_508_prithvi.npz,True,True,train
